timestamp,node,cpu_pct,cpu_pods,mem_pct,mem_pods,io_read_bytes_per_sec,io_write_bytes_per_sec,io_pods
1786083220.7611735,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083221.1040123,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083221.325498,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083221.7651384,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083222.1088696,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083222.3291607,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083222.7707345,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083223.1133442,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083223.3331506,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083223.7754796,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083224.1178403,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083224.3371592,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083224.7814407,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083225.1222825,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083225.3411264,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083225.7875297,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083226.1270413,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083226.3462913,node-0,0.44,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28934144.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083226.7927253,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083227.1321478,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083227.3506398,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083227.8066642,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083228.1370401,node-1,10.23,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,70253.97,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083228.3551836,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083228.8107033,node-2,77.8,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.64,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,51286.03,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083229.1412435,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083229.3595243,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083229.8166137,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083230.1452367,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083230.3635385,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083230.8281431,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083231.1492293,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083231.3676753,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083231.8346822,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083232.1537497,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083232.3720102,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083232.8406174,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083233.1585789,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083233.3761744,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083233.8467011,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083234.16367,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083234.3809323,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083234.8520029,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083235.1686943,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083235.385147,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083235.8570957,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083236.1732175,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083236.38924,node-0,0.46,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083236.866641,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083237.1772363,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083237.3931496,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083237.8735678,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,38492.99,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083238.181752,node-1,10.42,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17178624.0",0.0,4592.17,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083238.3974617,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083238.8783262,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083239.1852272,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083239.4016762,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083239.8828595,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083240.1895144,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083240.40582,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083240.8874354,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083241.1932402,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083241.4091606,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083241.8922746,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083242.1972847,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083242.413471,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083242.8968005,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083243.2027752,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083243.417925,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083243.902023,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083244.2080872,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083244.426993,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083244.9066327,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083245.213193,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083245.4317565,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083245.9120004,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083246.2183795,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083246.4357362,node-0,0.4,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 28114944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083246.9175427,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083247.223539,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083247.4404647,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083247.9226458,node-2,78.72,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.65,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,33904.27,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083248.2287438,node-1,9.91,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",1.0,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,54544.69,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083248.4452698,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083248.928073,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083249.2338638,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083249.457628,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083249.9324393,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083250.2382493,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083250.4623365,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083250.9371123,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083251.2429054,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083251.4662447,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083251.9416528,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083252.2474968,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083252.4705017,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083252.9465196,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083253.252185,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083253.4743195,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083253.951048,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083254.2569697,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083254.4785898,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083254.956196,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
